date,aqi,value
2002-06-25,70,19.2
2002-06-28,66,17.1
2002-07-01,95,32.8
2002-07-04,151,56.0
2002-07-07,78,23.6
2002-07-10,81,25.3
2002-07-13,55,11.2
2002-07-16,145,53.3
2002-07-19,60,14.0
2002-07-22,81,25.2
2002-07-25,88,28.8
2002-07-28,56,11.8
2002-07-31,69,18.6
2002-08-03,116,41.6
2002-08-06,56,11.7
2002-08-09,65,16.6
2002-08-12,96,33.2
2002-08-15,39,7.0
2002-08-18,55,11.5
2002-08-21,74,21.6
2002-08-24,62,14.9
2002-08-27,74,21.7
2002-08-30,69,18.5
2002-09-02,67,17.6
2002-09-05,58,12.7
2002-09-08,91,30.8
2002-09-11,60,14.1
2002-09-14,56,11.9
2002-09-17,86,28.0
2002-09-20,62,15.2
2002-09-23,33,6.0
2002-09-26,39,7.0
2002-09-29,66,17.2
2002-10-02,69,18.8
2002-10-05,30,5.4
2002-10-08,42,7.6
2002-10-11,32,5.8
2002-10-14,36,6.5
2002-10-17,55,11.3
2002-10-20,52,9.9
2002-10-23,69,18.5
2002-10-26,58,12.7
2002-10-29,50,9.0
2002-11-01,57,12.4
2002-11-04,52,9.4
2002-11-07,61,14.5
2002-11-13,63,15.4
2002-11-16,54,10.6
2002-11-19,58,12.6
2002-11-22,32,5.8
2002-11-25,61,14.6
2002-11-28,69,18.6
2002-12-01,54,10.7
2002-12-04,56,12.0
2002-12-07,76,22.6
2002-12-10,66,17.3
2002-12-13,51,9.2
2002-12-16,56,11.7
2002-12-19,52,9.7
2002-12-22,35,6.3
2002-12-25,49,8.8
2002-12-28,56,11.8
2002-12-31,51,9.3
2003-01-03,52,9.8
2003-01-06,48,8.7
2003-01-09,34,6.1
2003-01-12,37,6.6
2003-01-15,60,14.1
2003-01-18,67,17.7
2003-01-21,58,12.9
2003-01-24,55,11.4
2003-01-27,64,16.1
2003-01-30,68,18.4
2003-02-02,56,11.9
2003-02-05,53,10.1
2003-02-08,57,12.3
2003-02-11,58,12.9
2003-02-14,55,11.0
2003-02-20,63,15.5
2003-02-23,53,10.4
2003-02-26,66,17.2
2003-03-01,81,25.4
2003-03-04,54,10.8
2003-03-07,60,13.9
2003-03-10,46,8.2
2003-03-19,37,6.7
2003-03-22,51,9.2
2003-03-25,66,17.2
2003-03-28,55,11.3
2003-03-31,51,9.3
2003-04-03,50,9.0
2003-04-06,58,12.8
2003-04-09,61,14.3
2003-04-12,60,13.9
2003-04-15,73,21.1
2003-04-18,70,19.3
2003-04-26,59,13.5
2003-04-30,62,15.1
2003-05-03,82,25.6
2003-05-06,35,6.3
2003-05-15,51,9.1
2003-05-18,29,5.3
2003-05-21,44,7.9
2003-05-24,64,16.3
2003-05-27,71,19.7
2003-05-30,58,12.8
2003-06-02,52,9.7
2003-06-08,66,17.0
2003-06-11,46,8.3
2003-06-14,52,9.7
2003-06-17,69,18.5
2003-06-20,33,5.9
2003-06-26,87,28.3
2003-07-02,52,9.7
2003-07-05,73,20.9
2003-07-08,72,20.2
2003-07-11,59,13.2
2003-07-14,67,17.8
2003-07-17,58,13.1
2003-07-20,87,28.6
2003-07-23,59,13.3
2003-07-26,74,21.7
2003-07-29,73,21.0
2003-08-01,64,15.9
2003-08-04,56,11.9
2003-08-07,68,18.3
2003-08-10,75,22.2
2003-08-13,86,27.8
2003-08-16,85,27.5
2003-08-19,86,28.0
2003-08-22,75,22.1
2003-08-25,81,25.1
2003-08-28,81,25.1
2003-08-31,61,14.6
2003-09-03,29,5.2
2003-09-06,69,18.6
2003-09-09,88,28.9
2003-09-12,82,26.0
2003-09-15,47,8.5
2003-09-18,72,20.6
2003-09-21,83,26.3
2003-09-24,48,8.7
2003-09-27,43,7.7
2003-09-28,30,5.4
2003-10-03,32,5.7
2003-10-06,57,12.4
2003-10-09,58,12.7
2003-10-12,55,11.1
2003-10-15,40,7.2
2003-10-18,52,9.5
2003-10-21,56,11.9
2003-10-24,41,7.4
2003-10-27,43,7.8
2003-10-30,49,8.8
2003-11-02,72,20.3
2003-11-05,57,12.1
2003-11-08,57,12.5
2003-11-11,61,14.2
2003-11-14,53,10.0
2003-11-20,57,12.5
2003-11-23,32,5.8
2003-11-26,54,10.6
2003-11-29,54,10.8
2003-12-02,35,6.3
2003-12-05,32,5.7
2003-12-08,57,12.5
2003-12-11,42,7.6
2003-12-14,54,10.8
2003-12-17,54,10.7
2003-12-20,59,13.4
2003-12-23,39,7.1
2003-12-26,58,12.8
2004-01-01,44,8.0
2004-01-04,32,5.8
2004-01-13,70,19.5
2004-01-16,49,8.8
2004-01-19,51,9.2
2004-01-22,53,10.3
2004-01-25,52,9.5
2004-01-28,53,10.0
2004-02-03,67,17.5
2004-02-06,53,10.0
2004-02-09,58,13.1
2004-02-12,58,12.6
2004-02-15,66,17.1
2004-02-18,75,21.9
2004-02-21,55,11.0
2004-02-24,72,20.3
2004-02-27,47,8.5
2004-03-01,49,8.9
2004-03-12,49,8.9
2004-03-16,57,12.2
2004-03-19,64,16.1
2004-03-22,38,6.9
2004-03-25,64,16.3
2004-03-28,58,12.8
2004-03-31,46,8.3
2004-04-03,32,5.8
2004-04-06,49,8.8
2004-04-09,84,26.8
2004-04-12,57,12.2
2004-04-15,57,12.4
2004-04-18,63,15.4
2004-04-21,52,9.9
2004-04-27,39,7.1
2004-04-28,24,4.3
2004-04-30,63,15.8
2004-05-03,36,6.4
2004-05-06,58,12.9
2004-05-09,61,14.2
2004-05-12,68,18.2
2004-05-15,27,4.8
2004-05-18,55,11.4
2004-05-21,57,12.2
2004-05-24,58,13.0
2004-05-27,51,9.2
2004-05-30,44,7.9
2004-06-02,46,8.3
2004-06-05,67,17.5
2004-06-08,96,33.0
2004-06-11,67,17.8
2004-06-14,62,15.0
2004-06-17,43,7.7
2004-06-20,44,7.9
2004-06-23,55,11.5
2004-06-26,52,9.6
2004-06-29,87,28.6
2004-07-02,84,26.9
2004-07-05,60,13.9
2004-07-08,70,19.4
2004-07-11,55,11.3
2004-07-14,44,8.0
2004-07-17,70,19.3
2004-07-20,82,25.6
2004-07-23,67,17.8
2004-07-26,80,24.9
2004-07-29,71,19.7
2004-08-01,75,21.9
2004-08-04,88,29.1
2004-08-07,53,10.3
2004-08-10,86,27.7
2004-08-13,52,9.7
2004-08-16,62,15.1
2004-08-19,82,25.6
2004-08-22,61,14.6
2004-08-25,63,15.6
2004-08-28,66,17.1
2004-08-31,63,15.8
2004-09-03,78,23.6
2004-09-06,61,14.7
2004-09-09,56,11.6
2004-09-12,77,22.8
2004-09-15,69,18.5
2004-09-18,27,4.8
2004-09-21,51,9.3
2004-09-24,90,30.3
2004-09-27,76,22.6
2004-09-30,60,13.9
2004-10-03,42,7.5
2004-10-06,52,9.5
2004-10-09,74,21.6
2004-10-12,57,12.5
2004-10-15,25,4.5
2004-10-18,51,9.1
2004-10-21,65,16.8
2004-10-24,51,9.2
2004-10-27,72,20.4
2004-10-30,56,11.6
2004-11-02,52,9.5
2004-11-05,41,7.4
2004-11-08,27,4.9
2004-11-11,53,10.2
2004-11-14,32,5.8
2004-11-17,68,18.3
2004-12-02,39,7.1
2004-12-04,56,11.9
2004-12-05,50,9.0
2004-12-06,33,6.0
2004-12-08,56,11.7
2004-12-11,26,4.7
2004-12-14,52,9.7
2004-12-17,67,17.9
2004-12-20,38,6.9
2004-12-23,40,7.2
2004-12-26,64,15.9
2004-12-29,58,13.1
2005-01-01,57,12.4
2005-01-04,43,7.8
2005-01-07,39,7.1
2005-01-10,62,14.8
2005-01-13,27,4.9
2005-01-16,56,11.7
2005-01-19,55,11.2
2005-01-22,57,12.1
2005-01-25,57,12.4
2005-01-28,53,10.1
2005-01-31,74,21.5
2005-02-03,85,27.3
2005-02-06,57,12.4
2005-02-09,54,10.5
2005-02-12,56,11.6
2005-02-15,38,6.9
2005-02-18,52,9.6
2005-02-21,68,18.2
2005-02-24,60,13.9
2005-02-27,72,20.5
2005-03-02,44,8.0
2005-03-05,68,18.3
2005-03-08,32,5.8
2005-03-11,55,11.2
2005-03-14,56,11.7
2005-03-17,58,12.9
2005-03-20,76,22.6
2005-03-23,73,20.7
2005-04-01,42,7.6
2005-04-02,32,5.7
2005-04-03,42,7.5
2005-04-07,52,9.5
2005-04-10,65,16.7
2005-04-13,75,21.9
2005-04-16,52,9.7
2005-04-19,83,26.5
2005-04-22,55,11.5
2005-04-25,31,5.6
2005-04-28,52,9.6
2005-05-01,54,10.5
2005-05-04,56,11.8
2005-05-07,72,20.5
2005-05-10,70,19.2
2005-05-13,89,29.6
2005-05-16,53,10.2
2005-05-19,71,19.6
2005-05-22,64,16.0
2005-05-25,44,8.0
2005-05-28,33,5.9
2005-05-31,58,13.0
2005-06-03,39,7.1
2005-06-06,64,15.9
2005-06-11,57,12.4
2005-06-12,54,10.5
2005-06-15,51,9.3
2005-06-18,54,10.9
2005-06-21,99,34.7
2005-06-24,73,21.0
2005-06-27,75,22.2
2005-06-30,91,30.5
2005-07-03,74,21.4
2005-07-06,73,21.0
2005-07-09,73,21.1
2005-07-12,58,12.9
2005-07-15,77,23.2
2005-07-22,58,12.7
2005-07-23,74,21.5
2005-07-24,83,26.5
2005-07-27,68,18.0
2005-07-30,80,24.8
2005-08-02,81,25.3
2005-08-05,101,35.6
2005-08-08,50,9.0
2005-08-20,63,15.4
2005-08-21,55,11.5
2005-08-22,58,12.8
2005-08-23,62,15.0
2005-08-26,78,23.6
2005-08-29,60,13.7
2005-09-04,56,11.7
2005-09-05,66,17.0
2005-09-07,60,13.7
2005-09-10,122,44.1
2005-09-13,114,40.8
2005-09-16,58,12.7
2005-09-19,75,22.2
2005-09-22,84,26.8
2005-09-25,91,30.6
2005-09-28,69,19.0
2005-10-01,76,22.5
2005-10-04,82,26.0
2005-10-07,44,8.0
2005-10-10,63,15.8
2005-10-13,70,19.5
2005-10-16,31,5.6
2005-10-19,72,20.2
2005-10-22,42,7.5
2005-10-25,25,4.5
2005-10-28,58,12.6
2005-10-31,74,21.7
2005-11-03,60,13.8
2005-11-06,53,10.3
2005-11-09,55,11.2
2005-11-12,53,10.2
2005-11-15,57,12.3
2005-11-18,58,12.8
2005-11-21,76,22.7
2005-11-24,39,7.0
2005-11-27,55,11.0
2005-11-30,53,10.1
2005-12-03,55,11.2
2005-12-06,70,19.4
2005-12-15,50,9.0
2005-12-16,44,8.0
2005-12-18,56,12.0
2005-12-21,69,18.8
2005-12-24,62,15.0
2005-12-27,50,9.0
2005-12-30,58,13.0
2006-01-02,50,9.0
2006-01-05,54,10.5
2006-01-08,44,7.9
2006-01-11,40,7.2
2006-01-14,19,3.4
2006-01-17,36,6.5
2006-01-20,39,7.1
2006-01-23,58,12.7
2006-01-26,55,11.5
2006-01-29,43,7.7
2006-02-01,55,11.5
2006-02-04,36,6.4
2006-02-07,52,9.4
2006-02-10,68,18.3
2006-02-13,54,10.8
2006-02-16,54,10.9
2006-02-19,54,10.9
2006-02-22,63,15.5
2006-02-25,33,6.0
2006-02-28,52,9.5
2006-03-03,53,10.3
2006-03-06,76,22.7
2006-03-09,67,17.9
2006-03-12,34,6.1
2006-03-15,39,7.0
2006-03-18,57,12.1
2006-03-21,59,13.3
2006-03-24,64,15.9
2006-03-27,57,12.2
2006-03-30,69,18.8
2006-04-02,55,11.0
2006-04-05,52,9.7
2006-04-08,91,30.4
2006-04-11,68,18.0
2006-04-14,63,15.7
2006-04-17,53,10.2
2006-04-20,55,11.2
2006-04-26,56,12.0
2006-04-29,61,14.2
2006-05-02,58,12.9
2006-05-11,31,5.5
2006-05-12,38,6.8
2006-05-13,35,6.3
2006-05-14,41,7.4
2006-05-17,61,14.7
2006-05-20,38,6.8
2006-05-23,44,8.0
2006-05-26,57,12.1
2006-05-29,71,19.7
2006-06-01,70,19.2
2006-06-04,52,9.9
2006-06-07,67,17.9
2006-06-10,56,11.6
2006-06-13,70,19.4
2006-06-16,57,12.4
2006-06-19,56,12.0
2006-06-22,66,17.3
2006-06-25,74,21.3
2006-06-28,73,21.1
2006-07-01,77,22.8
2006-07-04,78,23.5
2006-07-07,61,14.4
2006-07-10,85,27.6
2006-07-16,74,21.7
2006-07-19,104,36.6
2006-07-28,68,18.3
2006-07-29,70,19.5
2006-07-30,85,27.4
2006-07-31,85,27.3
2006-08-03,79,23.9
2006-08-06,77,23.0
2006-08-09,86,28.1
2006-08-12,88,29.0
2006-08-15,54,10.9
2006-08-18,98,34.1
2006-08-21,63,15.8
2006-08-24,79,24.0
2006-08-27,76,22.7
2006-08-30,64,16.0
2006-09-02,53,10.0
2006-09-05,76,22.4
2006-09-08,77,22.8
2006-09-11,78,23.4
2006-09-14,55,11.5
2006-09-17,76,22.6
2006-09-20,43,7.7
2006-09-23,17,3.0
2006-09-26,56,12.0
2006-09-29,29,5.3
2006-10-02,51,9.1
2006-10-05,55,11.0
2006-10-11,55,11.0
2006-10-14,27,4.9
2006-10-17,29,5.3
2006-10-20,50,9.0
2006-10-23,48,8.7
2006-10-26,54,10.6
2006-10-29,43,7.8
2006-11-01,57,12.5
2006-11-04,51,9.2
2006-11-07,48,8.7
2006-11-10,64,16.2
2006-11-13,55,11.3
2006-11-16,28,5.1
2006-11-19,75,21.8
2006-11-22,52,9.8
2006-11-25,61,14.3
2006-11-28,59,13.6
2006-12-01,32,5.7
2006-12-04,45,8.1
2006-12-07,39,7.1
2006-12-10,53,10.2
2006-12-13,54,10.7
2006-12-16,53,10.0
2006-12-19,52,9.7
2006-12-22,44,7.9
2006-12-25,55,11.0
2006-12-28,54,10.5
2006-12-31,29,5.2
2007-01-03,54,10.6
2007-01-06,54,10.5
2007-01-09,22,3.9
2007-01-12,50,9.0
2007-01-15,33,5.9
2007-01-20,52,9.4
2007-01-21,51,9.1
2007-01-24,66,17.4
2007-01-27,44,8.0
2007-01-30,50,9.0
2007-02-02,68,18.1
2007-02-05,52,9.8
2007-02-08,49,8.8
2007-02-11,64,16.3
2007-02-14,46,8.2
2007-02-17,59,13.3
2007-02-20,53,10.4
2007-02-23,53,10.0
2007-02-26,41,7.4
2007-03-06,54,10.8
2007-03-07,61,14.5
2007-03-08,66,17.4
2007-03-10,87,28.3
2007-03-13,63,15.4
2007-03-16,57,12.1
2007-03-19,50,9.0
2007-03-22,69,18.6
2007-03-25,66,17.1
2007-03-28,65,16.7
2007-03-31,73,20.7
2007-04-06,52,9.8
2007-04-09,60,13.7
2007-04-12,37,6.7
2007-04-15,51,9.2
2007-04-18,58,13.0
2007-04-21,55,11.2
2007-04-24,63,15.8
2007-04-27,43,7.8
2007-05-03,66,17.3
2007-05-04,63,15.4
2007-05-06,54,10.5
2007-05-09,58,13.1
2007-05-12,71,19.7
2007-05-15,82,26.0
2007-05-18,47,8.5
2007-05-21,71,19.9
2007-05-24,89,29.4
2007-05-27,81,25.4
2007-05-30,80,24.7
2007-06-02,115,41.0
2007-06-05,54,10.8
2007-06-08,54,10.8
2007-06-11,66,17.3
2007-06-14,66,17.4
2007-06-17,84,26.7
2007-06-20,54,10.8
2007-06-23,64,16.2
2007-06-26,77,23.1
2007-06-29,69,18.8
2007-07-02,57,12.1
2007-07-05,53,10.4
2007-07-08,85,27.4
2007-07-11,45,8.1
2007-07-14,74,21.7
2007-07-17,61,14.4
2007-07-20,55,11.1
2007-07-23,66,17.3
2007-07-26,74,21.2
2007-08-01,89,29.5
2007-08-04,141,51.7
2007-08-07,78,23.8
2007-08-10,63,15.5
2007-08-13,76,22.4
2007-08-16,75,21.8
2007-08-19,83,26.1
2007-08-22,63,15.8
2007-08-25,65,16.8
2007-08-31,59,13.4
2007-09-01,59,13.4
2007-09-03,97,33.7
2007-09-06,99,35.1
2007-09-09,58,12.9
2007-09-12,51,9.2
2007-09-15,20,3.6
2007-09-18,71,19.6
2007-09-21,59,13.6
2007-09-24,72,20.5
2007-09-27,54,10.7
2007-09-30,58,12.7
2007-10-03,55,11.4
2007-10-06,43,7.8
2007-10-09,55,11.1
2007-10-12,24,4.4
2007-10-15,56,11.7
2007-10-18,54,10.8
2007-10-21,31,5.5
2007-10-24,26,4.7
2007-11-02,33,6.0
2007-11-06,26,4.7
2007-11-07,61,14.7
2007-11-08,63,15.5
2007-11-11,63,15.7
2007-11-14,62,15.1
2007-11-17,55,11.4
2007-11-20,58,12.9
2007-11-23,42,7.6
2007-11-26,30,5.4
2007-11-29,38,6.8
2007-12-02,55,11.4
2007-12-05,51,9.2
2007-12-08,68,18.2
2007-12-11,54,10.8
2007-12-14,55,11.2
2007-12-17,57,12.4
2007-12-20,69,18.5
2007-12-23,17,3.0
2007-12-26,38,6.9
2007-12-29,53,10.0
2008-01-01,55,11.0
2008-01-10,40,7.2
2008-01-13,64,16.3
2008-01-16,52,9.9
2008-01-19,43,7.7
2008-01-22,54,10.8
2008-01-25,55,11.5
2008-01-28,56,11.7
2008-01-31,42,7.5
2008-02-03,56,11.8
2008-02-06,15,2.7
2008-02-09,31,5.5
2008-02-12,53,10.3
2008-02-15,61,14.4
2008-02-18,46,8.2
2008-02-21,58,12.9
2008-02-24,74,21.5
2008-02-27,41,7.4
2008-03-01,42,7.6
2008-03-04,19,3.5
2008-03-07,67,17.7
2008-03-10,59,13.2
2008-03-13,58,13.0
2008-03-16,61,14.7
2008-03-19,50,9.0
2008-03-22,57,12.5
2008-03-25,54,10.7
2008-03-28,55,11.5
2008-03-31,51,9.2
2008-04-03,55,11.5
2008-04-06,63,15.6
2008-04-09,71,20.0
2008-04-12,21,3.7
2008-04-15,43,7.7
2008-04-18,65,16.8
2008-04-21,61,14.5
2008-04-24,62,15.0
2008-04-27,54,10.5
