date,aqi,value
2011-05-17,25,4.5
2011-05-18,22,4.0
2011-05-19,8,1.5
2011-05-20,9,1.6
2011-05-21,11,1.9
2011-05-22,22,4.0
2011-05-23,21,3.7
2011-05-24,20,3.6
2011-05-25,14,2.5
2011-05-26,32,5.7
2011-05-27,20,3.6
2011-05-28,17,3.1
2011-05-29,25,4.5
2011-05-30,0,0.0
2011-05-31,26,4.6
2011-06-01,50,9.0
2011-06-02,50,9.0
2011-06-03,26,4.7
2011-06-04,42,7.5
2011-06-05,65,16.7
2011-06-06,65,16.5
2011-06-07,51,9.1
2011-06-08,22,4.0
2011-06-09,37,6.6
2011-06-10,25,4.5
2011-06-11,29,5.3
2011-06-12,38,6.9
2011-06-13,28,5.1
2011-06-14,26,4.6
2011-06-15,22,3.9
2011-06-16,22,4.0
2011-06-17,7,1.3
2011-06-18,8,1.4
2011-06-19,0,-0.4
2011-06-20,7,1.3
2011-06-21,15,2.7
2011-06-22,24,4.3
2011-06-23,29,5.3
2011-06-24,38,6.8
2011-06-25,49,8.9
2011-06-26,29,5.3
2011-06-27,25,4.5
2011-06-28,28,5.0
2011-06-29,45,8.1
2011-06-30,33,5.9
2011-07-01,28,5.0
2011-07-02,43,7.7
2011-07-03,28,5.1
2011-07-04,24,4.3
2011-07-05,27,4.9
2011-07-06,33,6.0
2011-07-07,30,5.4
2011-07-08,19,3.4
2011-07-09,22,4.0
2011-07-10,23,4.1
2011-07-11,28,5.0
2011-07-12,35,6.3
2011-07-13,27,4.8
2011-07-14,39,7.0
2011-07-15,28,5.1
2011-07-16,36,6.5
2011-07-17,33,6.0
2011-07-18,46,8.2
2011-07-19,22,4.0
2011-07-20,20,3.6
2011-07-21,37,6.7
2011-07-22,31,5.6
2011-07-23,32,5.8
2011-07-24,37,6.7
2011-07-25,39,7.1
2011-07-26,31,5.6
2011-07-27,22,4.0
2011-07-28,31,5.6
2011-07-29,34,6.2
2011-07-30,32,5.7
2011-07-31,31,5.6
2011-08-01,21,3.7
2011-08-02,32,5.7
2011-08-03,39,7.1
2011-08-04,23,4.2
2011-08-05,29,5.3
2011-08-06,29,5.3
2011-08-07,27,4.8
2011-08-08,26,4.7
2011-08-09,42,7.5
2011-08-10,38,6.9
2011-08-11,32,5.7
2011-08-12,26,4.6
2011-08-13,43,7.7
2011-08-14,41,7.3
2011-08-15,21,3.8
2011-08-16,21,3.8
2011-08-17,32,5.7
2011-08-18,29,5.3
2011-08-19,32,5.7
2011-08-20,23,4.2
2011-08-21,31,5.6
2011-08-22,29,5.2
2011-08-23,25,4.5
2011-08-24,42,7.5
2011-08-25,38,6.9
2011-08-26,36,6.5
2011-08-27,40,7.2
2011-08-28,29,5.3
2011-08-29,48,8.6
2011-08-30,21,3.7
2011-08-31,24,4.3
2011-09-01,26,4.7
2011-09-02,33,6.0
2011-09-03,22,4.0
2011-09-04,23,4.2
2011-09-05,29,5.2
2011-09-06,22,4.0
2011-09-07,38,6.9
2011-09-08,33,6.0
2011-09-09,38,6.8
2011-09-10,33,5.9
2011-09-11,25,4.5
2011-09-12,18,3.2
2011-09-13,26,4.7
2011-09-14,22,4.0
2011-09-15,21,3.8
2011-09-16,33,5.9
2011-09-17,17,3.1
2011-09-18,20,3.6
2011-09-19,23,4.2
2011-09-20,15,2.7
2011-09-21,17,3.0
2011-09-22,15,2.7
2011-09-23,19,3.4
2011-09-24,22,3.9
2011-09-25,17,3.0
2011-09-26,26,4.6
2011-09-27,30,5.4
2011-09-28,25,4.5
2011-09-29,26,4.6
2011-09-30,34,6.2
2011-10-01,21,3.7
2011-10-02,25,4.5
2011-10-03,37,6.6
2011-10-04,28,5.0
2011-10-05,8,1.5
2011-10-06,14,2.5
2011-10-07,12,2.2
2011-10-08,,1.769231
2011-10-09,7,1.2
2011-10-10,29,5.2
2011-10-11,7,1.2
2011-10-12,23,4.1
2011-10-13,22,4.0
2011-10-14,31,5.6
2011-10-15,14,2.6
2011-10-16,19,3.5
2011-10-17,25,4.5
2011-10-18,21,3.8
2011-10-19,28,5.1
2011-10-20,20,3.6
2011-10-21,17,3.1
2011-10-22,11,2.0
2011-10-23,8,1.5
2011-10-24,12,2.1
2011-10-25,16,2.9
2011-10-26,18,3.2
2011-10-27,20,3.6
2011-10-28,39,7.1
2011-10-29,38,6.8
2011-10-30,17,3.0
2011-10-31,8,1.5
2011-11-01,9,1.6
2011-11-02,14,2.6
2011-11-03,22,3.9
2011-11-04,22,4.0
2011-11-05,24,4.3
2011-11-06,18,3.3
2011-11-07,26,4.7
2011-11-08,24,4.4
2011-11-09,15,2.7
2011-11-10,12,2.1
2011-11-11,8,1.4
2011-11-12,7,1.2
2011-11-13,8,1.4
2011-11-14,19,3.4
2011-11-15,17,3.0
2011-11-16,18,3.2
2011-11-17,12,2.2
2011-11-18,9,1.6
2011-11-19,7,1.2
2011-11-20,33,6.0
2011-11-21,18,3.3
2011-11-22,,1.928571
2011-11-23,3,0.6
2011-11-24,11,1.9
2011-11-25,12,2.1
2011-11-26,11,1.9
2011-11-27,11,1.9
2011-11-28,12,2.1
2011-11-29,18,3.2
2011-11-30,13,2.3
2011-12-01,17,3.1
2011-12-02,22,3.9
2011-12-03,15,2.7
2011-12-04,7,1.3
2011-12-05,24,4.4
2011-12-06,12,2.2
2011-12-07,17,3.0
2011-12-08,34,6.2
2011-12-09,25,4.5
2011-12-10,14,2.5
2011-12-11,9,1.7
2011-12-12,25,4.5
2011-12-13,31,5.6
2011-12-14,13,2.3
2011-12-15,37,6.7
2011-12-16,22,4.0
2011-12-17,21,3.8
2011-12-18,6,1.0
2011-12-19,13,2.3
2011-12-20,8,1.4
2011-12-21,8,1.4
2011-12-22,6,1.0
2011-12-23,0,-1.5
2011-12-24,7,1.3
2011-12-25,9,1.7
2011-12-26,18,3.2
2011-12-27,17,3.1
2011-12-28,,4.142857
2011-12-29,101,35.7
2011-12-30,3,0.6
2011-12-31,94,32.0
2012-01-01,19,3.5
2012-01-02,17,3.1
2012-01-03,0,-0.9
2012-01-04,8,1.4
2012-01-05,3,0.5
2012-01-06,16,2.8
2012-01-07,19,3.5
2012-01-08,10,1.8
2012-01-09,5,0.9
2012-01-10,4,0.8
2012-01-11,2,0.4
2012-01-12,9,1.7
2012-01-13,12,2.2
2012-01-14,2,0.3
2012-01-15,8,1.4
2012-01-16,8,1.5
2012-01-17,9,1.6
2012-01-18,,23.454545
2012-01-19,55,11.0
2012-01-20,57,12.4
2012-01-21,19,3.5
2012-01-22,25,4.5
2012-01-23,17,3.0
2012-01-24,0,0.0
2012-01-25,21,3.8
2012-01-26,11,1.9
2012-01-27,0,-0.3
2012-01-28,9,1.7
2012-01-29,3,0.5
2012-01-30,5,0.9
2012-01-31,21,3.8
2012-02-01,18,3.2
2012-02-02,22,3.9
2012-02-03,27,4.9
2012-02-04,37,6.7
2012-02-05,52,9.6
2012-02-06,13,2.3
2012-02-07,38,6.9
2012-02-08,31,5.5
2012-02-09,11,1.9
2012-02-10,19,3.5
2012-02-11,43,7.7
2012-02-12,63,15.5
2012-02-13,9,1.7
2012-02-14,21,3.7
2012-02-15,33,5.9
2012-02-16,14,2.5
2012-02-17,19,3.5
2012-02-18,33,6.0
2012-02-19,29,5.3
2012-02-20,7,1.3
2012-02-21,36,6.5
2012-02-22,53,10.1
2012-02-23,21,3.7
2012-02-24,8,1.5
2012-02-25,25,4.5
2012-02-26,18,3.2
2012-02-27,19,3.4
2012-02-28,33,6.0
2012-02-29,52,9.5
2012-03-01,8,1.5
2012-03-02,8,1.5
2012-03-03,54,10.6
2012-03-04,23,4.2
2012-03-05,21,3.8
2012-03-06,22,4.0
2012-03-07,13,2.3
2012-03-08,28,5.0
2012-03-09,32,5.8
2012-03-10,26,4.6
2012-03-11,26,4.6
2012-03-12,23,4.2
2012-03-13,18,3.3
2012-03-14,22,3.9
2012-03-15,21,3.7
2012-03-16,21,3.7
2012-03-17,22,4.0
2012-03-18,53,10.3
2012-03-19,2,0.4
2012-03-20,2,0.3
2012-03-21,7,1.3
2012-03-22,14,2.5
2012-03-23,26,4.6
2012-03-24,14,2.6
2012-03-25,49,8.8
2012-03-26,54,10.7
2012-03-27,17,3.1
2012-03-28,37,6.7
2012-03-29,19,3.5
2012-03-30,16,2.9
2012-03-31,13,2.3
2012-04-01,20,3.6
2012-04-02,66,17.4
2012-04-03,16,2.8
2012-04-04,29,5.3
2012-04-05,42,7.5
2012-04-06,38,6.9
2012-04-07,56,11.8
2012-04-08,42,7.5
2012-04-09,39,7.0
2012-04-10,26,4.6
2012-04-11,51,9.2
2012-04-12,22,3.9
2012-04-13,9,1.7
2012-04-14,21,3.7
2012-04-15,12,2.1
2012-04-16,17,3.0
2012-04-17,18,3.2
2012-04-18,22,4.0
2012-04-19,6,1.1
2012-04-20,17,3.1
2012-04-21,18,3.3
2012-04-22,24,4.3
2012-04-23,23,4.2
2012-04-24,23,4.1
2012-04-25,23,4.1
2012-04-26,25,4.5
2012-04-27,13,2.4
2012-04-28,7,1.2
2012-04-29,23,4.1
2012-04-30,29,5.2
2012-05-01,31,5.6
2012-05-02,26,4.6
2012-05-03,32,5.8
2012-05-04,32,5.8
2012-05-05,46,8.2
2012-05-06,25,4.5
2012-05-07,24,4.3
2012-05-08,33,5.9
2012-05-09,37,6.7
2012-05-10,23,4.1
2012-05-11,22,3.9
2012-05-12,46,8.3
2012-05-13,42,7.6
2012-05-14,32,5.7
2012-05-15,38,6.8
2012-05-16,56,12.0
2012-05-17,47,8.4
2012-05-18,41,7.4
2012-05-19,21,3.8
2012-05-20,32,5.8
2012-05-21,28,5.1
2012-05-22,33,5.9
2012-05-23,20,3.6
2012-05-24,14,2.6
2012-05-25,26,4.7
2012-05-26,64,15.9
2012-05-27,32,5.8
2012-05-28,11,2.0
2012-05-29,19,3.5
2012-05-30,27,4.9
2012-05-31,17,3.1
2012-06-01,17,3.1
2012-06-02,24,4.4
2012-06-03,22,4.0
2012-06-04,52,9.5
2012-06-05,50,9.0
2012-06-06,31,5.5
2012-06-07,43,7.8
2012-06-08,42,7.6
2012-06-09,27,4.9
2012-06-10,6,1.0
2012-06-11,52,9.4
2012-06-12,34,6.2
2012-06-13,65,16.8
2012-06-14,28,5.1
2012-06-15,52,9.6
2012-06-16,26,4.6
2012-06-17,29,5.2
2012-06-18,44,8.0
2012-06-19,44,7.9
2012-06-20,13,2.4
2012-06-21,23,4.2
2012-06-22,46,8.2
2012-06-23,55,11.0
2012-06-24,48,8.7
2012-06-25,60,13.7
2012-06-26,48,8.7
2012-06-27,,12.083333
2012-07-08,16,2.8
2012-07-09,,5.727273
2012-07-10,39,7.1
2012-07-11,38,6.8
2012-07-12,52,9.4
2012-07-13,44,8.0
2012-07-14,43,7.7
2012-07-15,21,3.8
2012-07-16,18,3.3
2012-07-17,10,1.8
2012-07-18,4,0.7
2012-07-19,20,3.6
2012-07-20,24,4.4
2012-07-21,14,2.5
2012-07-22,12,2.2
2012-07-23,12,2.1
2012-07-24,14,2.6
2012-07-25,1,0.2
2012-07-26,19,3.5
2012-07-27,27,4.9
2012-07-28,12,2.2
2012-07-29,9,1.7
2012-07-30,13,2.4
2012-07-31,11,2.0
2012-08-01,13,2.4
2012-08-02,17,3.1
2012-08-03,20,3.6
2012-08-04,42,7.5
2012-08-05,41,7.4
2012-08-06,28,5.0
2012-08-07,34,6.2
2012-08-08,55,11.4
2012-08-09,47,8.5
2012-08-10,44,8.0
2012-08-11,48,8.7
2012-08-12,48,8.6
2012-08-13,49,8.8
2012-08-14,80,24.8
2012-08-15,58,12.7
2012-08-16,20,3.6
2012-08-17,48,8.7
2012-08-18,22,3.9
2012-08-19,30,5.4
2012-08-20,50,9.0
2012-08-21,51,9.2
2012-08-22,51,9.2
2012-08-23,,6.0
2012-08-24,,4.571429
2012-08-25,38,6.8
2012-08-26,53,10.4
2012-08-27,34,6.2
2012-08-28,8,1.4
2012-08-29,4,0.7
2012-08-30,90,30.0
2012-08-31,70,19.1
2012-09-01,13,2.3
2012-09-02,0,-0.4
2012-09-03,0,-0.8
2012-09-04,1,0.1
2012-09-05,53,10.2
2012-09-06,11,1.9
2012-09-07,44,7.9
2012-09-08,36,6.5
2012-09-09,29,5.2
2012-09-10,10,1.8
2012-09-11,0,-0.3
2012-09-12,6,1.1
2012-09-13,47,8.5
2012-09-14,40,7.2
2012-09-15,14,2.5
2012-09-16,36,6.5
2012-09-17,37,6.7
2012-09-18,57,12.2
2012-09-19,61,14.2
2012-09-20,55,11.5
2012-09-21,33,5.9
2012-09-22,22,4.0
2012-09-23,51,9.3
2012-09-24,4,0.8
2012-09-25,2,0.4
2012-09-26,18,3.2
2012-09-27,25,4.5
2012-09-28,19,3.4
2012-09-29,27,4.9
2012-09-30,32,5.7
2012-10-01,41,7.3
2012-10-02,11,2.0
2012-10-03,1,0.1
2012-10-04,21,3.7
2012-10-05,14,2.5
2012-10-06,15,2.7
2012-10-07,13,2.4
2012-10-08,12,2.1
2012-10-09,34,6.1
2012-10-10,56,11.8
2012-10-11,17,3.0
2012-10-12,32,5.7
2012-10-13,0,-0.3
2012-10-14,15,2.7
2012-10-15,7,1.2
2012-10-16,0,-1.4
2012-10-17,0,-0.4
2012-10-18,6,1.0
2012-10-19,0,0.0
2012-10-20,0,-0.1
2012-10-21,0,-0.6
2012-10-22,37,6.7
2012-10-23,0,-0.3
2012-10-24,4,0.7
2012-10-25,17,3.0
2012-10-26,53,10.0
2012-10-27,16,2.9
2012-10-28,0,-1.0
2012-10-29,0,-3.1
2012-10-30,0,-0.9
2012-10-31,0,-2.0
2012-11-01,3,0.6
2012-11-02,0,-1.3
2012-11-03,0,-0.8
2012-11-04,2,0.4
2012-11-05,0,-1.3
2012-11-06,0,-0.7
2012-11-07,0,-1.2
2012-11-08,1,0.2
2012-11-09,25,4.5
2012-11-10,12,2.1
2012-11-11,20,3.6
2012-11-12,23,4.1
2012-11-13,4,0.7
2012-11-14,6,1.1
2012-11-15,28,5.1
2012-11-16,33,5.9
2012-11-17,11,2.0
2012-11-18,3,0.6
2012-11-19,0,-0.7
2012-11-20,9,1.6
2012-11-21,0,0.0
2012-11-22,0,-0.6
2012-11-23,9,1.6
2012-11-24,0,-1.3
2012-11-25,0,-1.2
2012-11-26,14,2.5
2012-11-27,15,2.7
2012-11-28,5,0.9
2012-11-29,7,1.3
2012-11-30,22,4.0
2012-12-01,0,0.0
2012-12-02,13,2.3
2012-12-03,0,-0.9
2012-12-04,5,0.9
2012-12-05,0,-0.6
2012-12-06,1,0.2
2012-12-07,6,1.0
2012-12-08,2,0.4
2012-12-09,9,1.6
2012-12-10,2,0.4
2012-12-11,0,0.0
2012-12-12,0,0.0
2012-12-13,17,3.0
2012-12-14,9,1.6
2012-12-15,0,0.0
2012-12-16,10,1.8
2012-12-17,0,-1.2
2012-12-18,0,-0.8
2012-12-19,0,-0.7
2012-12-20,5,0.9
2012-12-21,0,-0.4
2012-12-22,16,2.9
2012-12-23,2,0.4
2012-12-24,9,1.6
2012-12-25,31,5.6
2012-12-26,57,12.5
2012-12-27,6,1.1
2012-12-28,0,-1.0
2012-12-29,9,1.7
2012-12-30,4,0.8
2012-12-31,28,5.0
2013-01-01,12,2.1
2013-01-02,2,0.4
2013-01-03,0,-0.3
2013-01-04,1,0.2
2013-01-05,3,0.5
2013-01-06,17,3.0
2013-01-07,8,1.5
2013-01-08,0,-0.3
2013-01-09,9,1.7
2013-01-10,34,6.2
2013-01-11,2,0.4
2013-01-12,9,1.7
2013-01-13,19,3.5
2013-01-14,42,7.6
2013-01-15,9,1.6
2013-01-16,0,-0.2
2013-01-17,7,1.3
2013-01-18,6,1.0
2013-01-19,0,-1.0
2013-01-20,4,0.7
2013-01-21,0,-0.2
2013-01-22,0,-1.1
2013-01-23,2,0.4
2013-01-24,1,0.2
2013-01-25,7,1.3
2013-01-26,7,1.2
2013-01-27,17,3.0
2013-01-28,6,1.0
2013-01-29,0,0.0
2013-01-30,2,0.3
2013-01-31,0,-0.9
2013-02-01,0,0.0
2013-02-02,2,0.3
2013-02-03,5,0.9
2013-02-04,0,-1.0
2013-02-05,12,2.2
2013-02-06,0,-0.1
2013-02-07,19,3.4
2013-02-08,28,5.1
2013-02-09,21,3.7
2013-02-10,0,-0.3
2013-02-11,,-2.666667
2013-02-12,,0.833333
2013-02-13,,-0.461538
2013-02-14,4,0.8
2013-02-15,1,0.2
2013-02-16,0,-0.2
2013-02-17,0,-0.2
2013-02-18,0,-0.9
2013-02-19,7,1.3
2013-02-20,12,2.1
2013-02-21,0,0.0
2013-02-22,12,2.2
2013-02-23,8,1.4
2013-02-24,6,1.0
2013-02-25,27,4.9
2013-02-26,0,0.0
2013-02-27,4,0.7
2013-02-28,3,0.5
2013-03-01,7,1.2
2013-03-02,9,1.7
2013-03-03,4,0.8
2013-03-04,0,-1.3
2013-03-05,21,3.7
2013-03-06,47,8.5
2013-03-07,19,3.4
2013-03-08,47,8.5
2013-03-09,33,6.0
2013-03-10,11,1.9
2013-03-11,0,-0.1
2013-03-12,34,6.2
2013-03-13,8,1.5
2013-03-14,4,0.8
2013-03-15,8,1.4
2013-03-16,21,3.7
2013-03-17,9,1.7
2013-03-18,12,2.1
2013-03-19,9,1.6
2013-03-20,19,3.4
2013-03-21,1,0.2
2013-03-22,12,2.2
2013-03-23,26,4.7
2013-03-24,21,3.8
2013-03-25,30,5.4
2013-03-26,21,3.8
2013-03-27,34,6.1
2013-03-28,16,2.9
2013-03-29,11,2.0
2013-03-30,10,1.8
2013-03-31,12,2.2
2013-04-01,25,4.5
2013-04-02,28,5.1
2013-04-03,22,3.9
2013-04-04,16,2.9
2013-04-05,11,1.9
2013-04-06,0,0.0
2013-04-07,6,1.1
2013-04-08,13,2.4
2013-04-09,22,4.0
2013-04-10,17,3.1
2013-04-11,11,2.0
2013-04-12,0,0.0
2013-04-13,11,2.0
2013-04-14,0,-0.9
2013-04-15,9,1.7
2013-04-16,23,4.1
2013-04-17,11,1.9
2013-04-18,6,1.1
2013-04-19,14,2.5
2013-04-20,3,0.5
2013-04-21,2,0.4
2013-04-22,4,0.7
2013-04-23,19,3.5
2013-04-24,8,1.5
2013-04-25,19,3.5
2013-04-26,28,5.0
2013-04-27,23,4.2
2013-04-28,15,2.7
2013-04-29,8,1.4
2013-04-30,3,0.6
2013-05-01,9,1.7
2013-05-02,9,1.6
2013-05-03,19,3.4
2013-05-04,22,3.9
2013-05-05,13,2.4
2013-05-06,18,3.2
2013-05-07,9,1.6
2013-05-08,7,1.3
2013-05-09,16,2.8
2013-05-10,7,1.3
2013-05-11,29,5.3
2013-05-12,23,4.1
2013-05-13,11,2.0
2013-05-14,9,1.7
2013-05-15,9,1.7
2013-05-16,9,1.7
2013-05-17,13,2.4
2013-05-18,12,2.2
2013-05-19,0,-0.5
2013-05-20,0,-0.7
2013-05-21,6,1.1
2013-05-22,7,1.3
2013-05-23,13,2.3
2013-05-24,39,7.0
2013-05-25,39,7.0
2013-05-26,21,3.8
2013-05-27,18,3.2
2013-05-28,9,1.7
2013-05-29,0,0.0
2013-05-30,0,-0.8
2013-05-31,5,0.9
2013-06-01,6,1.1
2013-06-02,21,3.7
2013-06-03,6,1.0
2013-06-04,7,1.2
2013-06-05,15,2.7
2013-06-06,,6.714286
2013-06-09,24,4.3
2013-06-21,43,7.8
2013-07-01,,3.777778
2013-07-02,29,5.3
2013-07-03,31,5.5
2013-07-04,22,3.9
2013-07-05,21,3.7
2013-07-06,7,1.3
2013-07-07,26,4.7
2013-07-08,16,2.8
2013-07-09,9,1.6
2013-07-10,27,4.8
2013-07-11,14,2.5
2013-07-12,14,2.5
2013-07-13,6,1.0
2013-07-14,22,4.0
2013-07-15,19,3.4
2013-07-16,21,3.7
2013-07-17,6,1.1
2013-07-18,3,0.5
2013-07-19,1,0.2
2013-07-20,19,3.5
2013-07-21,19,3.4
2013-07-22,19,3.5
2013-07-23,16,2.8
2013-07-24,21,3.8
2013-07-25,18,3.2
2013-07-26,40,7.2
2013-07-27,26,4.7
2013-07-28,32,5.7
2013-07-29,25,4.5
2013-07-30,7,1.2
2013-07-31,23,4.1
2013-08-01,18,3.3
2013-08-02,17,3.0
2013-08-03,14,2.5
2013-08-04,4,0.7
2013-08-05,13,2.3
2013-08-06,7,1.3
2013-08-07,17,3.0
2013-08-08,0,0.0
2013-08-09,15,2.7
2013-08-10,8,1.5
2013-08-11,8,1.4
2013-08-12,26,4.7
2013-08-13,26,4.7
2013-08-14,21,3.7
2013-08-15,32,5.8
2013-08-16,49,8.9
2013-08-17,55,11.0
2013-08-18,23,4.2
2013-08-19,19,3.5
2013-08-20,35,6.3
2013-08-21,18,3.2
2013-08-22,41,7.3
2013-08-23,12,2.2
2013-08-24,8,1.5
2013-08-25,1,0.1
2013-08-26,1,0.1
2013-08-27,0,-0.4
2013-08-28,0,-1.0
2013-08-29,4,0.8
2013-08-30,15,2.7
2013-08-31,12,2.1
2013-09-01,23,4.2
2013-09-02,24,4.4
2013-09-03,0,-0.9
2013-09-04,0,0.0
2013-09-05,9,1.7
2013-09-06,0,-1.0
2013-09-07,0,0.0
2013-09-08,3,0.5
2013-09-09,0,-0.3
2013-09-10,12,2.1
2013-09-11,23,4.1
2013-09-12,23,4.2
2013-09-13,3,0.5
2013-09-14,1,0.2
2013-09-15,0,-1.0
2013-09-16,9,1.7
2013-09-17,8,1.5
2013-09-18,0,0.0
2013-09-19,1,0.1
2013-09-20,16,2.9
2013-09-21,16,2.8
2013-09-22,0,-0.4
2013-09-23,0,-0.3
2013-09-24,3,0.5
2013-09-25,2,0.3
2013-09-26,0,-0.2
2013-09-27,0,-0.3
2013-09-28,3,0.5
2013-09-29,0,-1.2
2013-09-30,0,-0.8
2013-10-01,9,1.7
2013-10-02,0,0.0
2013-10-03,8,1.5
2013-10-04,3,0.5
2013-10-05,13,2.3
2013-10-06,4,0.7
2013-10-07,12,2.2
2013-10-08,0,-1.3
2013-10-09,21,3.8
2013-10-10,16,2.8
2013-10-11,0,-1.2
2013-10-12,29,5.3
2013-10-13,29,5.2
2013-10-14,1,0.2
2013-10-15,25,4.5
2013-10-16,21,3.7
2013-10-17,17,3.1
2013-10-18,10,1.8
2013-10-19,13,2.4
2013-10-20,0,-0.1
2013-10-21,16,2.8
2013-10-22,3,0.5
2013-10-23,0,-0.3
2013-10-24,32,5.7
2013-10-25,8,1.4
2013-10-26,27,4.8
2013-10-27,4,0.8
2013-10-28,21,3.8
2013-10-29,41,7.4
2013-10-30,12,2.2
2013-10-31,3,0.5
2013-11-01,8,1.4
2013-11-02,27,4.8
2013-11-03,0,-0.4
2013-11-04,12,2.1
2013-11-05,10,1.8
2013-11-06,10,1.8
2013-11-07,21,3.7
2013-11-08,1,0.2
2013-11-09,2,0.4
2013-11-10,6,1.1
2013-11-11,25,4.5
2013-11-12,23,4.2
2013-11-13,0,-0.7
2013-11-14,12,2.2
2013-11-15,3,0.6
2013-11-16,0,-1.1
2013-11-17,11,2.0
2013-11-18,13,2.3
2013-11-19,7,1.2
2013-11-20,0,-0.2
2013-11-21,18,3.3
2013-11-22,55,11.3
2013-11-23,29,5.3
2013-11-24,47,8.4
2013-11-25,2,0.3
2013-11-26,8,1.4
2013-11-27,2,0.4
2013-11-28,14,2.5
2013-11-29,0,-0.5
2013-11-30,0,-0.9
2013-12-01,0,-0.7
2013-12-02,0,-0.6
2013-12-03,4,0.7
2013-12-04,12,2.2
2013-12-05,38,6.8
2013-12-06,57,12.2
2013-12-07,55,11.1
2013-12-08,22,4.0
2013-12-09,30,5.4
2013-12-10,15,2.7
2013-12-11,18,3.2
2013-12-12,0,-0.7
2013-12-13,0,-1.0
2013-12-14,2,0.4
2013-12-15,3,0.6
2013-12-16,0,-1.2
2013-12-17,1,0.1
2013-12-18,0,-2.1
2013-12-19,7,1.2
2013-12-20,27,4.8
2013-12-21,25,4.5
2013-12-22,4,0.7
2013-12-23,12,2.2
2013-12-24,0,-0.7
2013-12-25,0,0.0
2013-12-26,0,-0.2
2013-12-27,2,0.3
2013-12-28,0,-1.2
2013-12-29,1,0.2
2013-12-30,7,1.2
2013-12-31,6,1.1
2014-01-01,0,0.0
2014-01-02,9,1.7
2014-01-03,0,-2.0
2014-01-04,2,0.4
2014-01-05,9,1.6
