date,aqi,value
2013-10-12,52,9.8
2013-10-13,41,7.3
2013-10-14,54,10.7
2013-10-15,53,10.0
2013-10-16,54,10.6
2013-10-17,58,12.6
2013-10-18,,10.438462
2013-10-21,,7.711111
2013-10-22,53,10.4
2013-10-23,53,10.1
2013-10-24,55,11.1
2013-10-25,59,13.3
2013-10-26,56,11.9
2013-10-27,75,22.2
2013-10-28,15,2.7
2013-10-29,39,7.1
2013-10-30,61,14.6
2013-10-31,69,18.5
2013-11-01,70,19.3
2013-11-02,62,15.0
2013-11-03,28,5.1
2013-11-04,52,9.8
2013-11-05,64,16.0
2013-11-06,69,18.8
2013-11-07,66,17.2
2013-11-08,59,13.4
2013-11-09,68,18.4
2013-11-10,75,21.8
2013-11-11,74,21.6
2013-11-12,64,16.1
2013-11-13,65,16.4
2013-11-14,55,11.1
2013-11-15,52,9.6
2013-11-16,39,7.1
2013-11-17,68,18.0
2013-11-18,69,19.0
2013-11-19,38,6.8
2013-11-20,38,6.9
2013-11-21,52,9.6
2013-11-22,74,21.6
2013-11-23,106,37.7
2013-11-24,90,29.8
2013-11-25,83,26.2
2013-11-26,83,26.1
2013-11-27,81,25.1
2013-11-28,85,27.3
2013-11-29,82,25.5
2013-11-30,84,26.9
2013-12-01,96,33.4
2013-12-02,52,9.8
2013-12-03,46,8.2
2013-12-04,47,8.4
2013-12-05,66,17.0
2013-12-06,77,22.8
2013-12-07,29,5.2
2013-12-08,78,23.4
2013-12-09,95,32.5
2013-12-10,94,32.1
2013-12-11,80,24.6
2013-12-12,103,36.5
2013-12-13,105,37.1
2013-12-14,92,31.2
2013-12-15,108,38.2
2013-12-16,95,32.9
2013-12-17,118,42.4
2013-12-18,103,36.2
2013-12-19,39,7.0
2013-12-20,68,18.0
2013-12-21,78,23.6
2013-12-22,107,38.1
2013-12-23,99,34.8
2013-12-24,83,26.1
2013-12-25,79,23.9
2013-12-26,74,21.4
2013-12-27,100,35.4
2013-12-28,89,29.7
2013-12-29,70,19.2
2013-12-30,94,32.1
2013-12-31,102,36.1
2014-01-01,95,32.8
2014-01-02,87,28.6
2014-01-03,97,33.8
2014-01-04,68,18.0
2014-01-05,65,16.6
2014-01-06,83,26.5
2014-01-07,71,19.8
2014-01-08,53,10.3
2014-01-09,24,4.3
2014-01-10,68,18.0
2014-01-11,49,8.8
2014-01-12,54,10.8
2014-01-13,74,21.4
2014-01-14,81,25.3
2014-01-15,80,24.6
2014-01-16,76,22.6
2014-01-17,79,23.9
2014-01-18,82,25.8
2014-01-19,86,28.0
2014-01-20,75,22.2
2014-01-21,81,25.0
2014-01-22,73,20.7
2014-01-23,54,10.7
2014-01-24,53,10.4
2014-01-25,73,20.7
2014-01-26,71,19.7
2014-01-27,82,25.5
2014-01-28,57,12.3
2014-01-29,31,5.5
2014-01-30,18,3.2
2014-01-31,42,7.5
2014-02-01,57,12.2
2014-02-02,68,18.0
2014-02-03,59,13.5
2014-02-04,51,9.3
2014-02-05,62,15.1
2014-02-06,47,8.5
2014-02-07,15,2.7
2014-02-08,20,3.6
2014-02-09,28,5.0
2014-02-10,36,6.5
2014-02-11,56,11.6
2014-02-12,27,4.8
2014-02-13,17,3.0
2014-02-14,22,4.0
2014-02-15,13,2.4
2014-02-16,38,6.9
2014-02-17,54,10.8
2014-02-18,44,8.0
2014-02-19,20,3.6
2014-02-20,46,8.3
2014-02-21,49,8.8
2014-02-22,54,10.6
2014-02-23,58,12.6
2014-02-24,56,11.9
2014-02-25,55,11.4
2014-02-26,51,9.3
2014-02-27,24,4.3
2014-02-28,52,9.5
2014-03-01,33,6.0
2014-03-02,55,11.1
2014-03-03,28,5.1
2014-03-04,22,3.9
2014-03-05,37,6.7
2014-03-06,17,3.0
2014-03-07,31,5.5
2014-03-08,43,7.7
2014-03-09,32,5.7
2014-03-10,23,4.2
2014-03-11,32,5.8
2014-03-12,14,2.5
2014-03-13,56,12.0
2014-03-14,52,9.9
2014-03-15,52,9.5
2014-03-16,52,9.8
2014-03-17,23,4.1
2014-03-18,19,3.4
2014-03-19,34,6.2
2014-03-20,49,8.9
2014-03-21,36,6.5
2014-03-22,32,5.7
2014-03-23,55,11.5
2014-03-24,56,11.9
2014-03-25,40,7.2
2014-03-26,8,1.5
2014-03-27,18,3.2
2014-03-28,28,5.0
2014-03-29,21,3.8
2014-03-30,15,2.7
2014-03-31,24,4.3
2014-04-01,18,3.3
2014-04-02,33,6.0
2014-04-03,49,8.8
2014-04-04,22,3.9
2014-04-05,37,6.6
2014-04-06,47,8.5
2014-04-07,57,12.1
2014-04-08,52,9.5
2014-04-09,46,8.3
2014-04-10,44,7.9
2014-04-11,42,7.6
2014-04-12,36,6.5
2014-04-13,31,5.6
2014-04-14,36,6.5
2014-04-15,43,7.8
2014-04-16,32,5.8
2014-04-17,40,7.2
2014-04-18,33,6.0
2014-04-19,51,9.3
2014-04-20,55,11.4
2014-04-21,54,10.7
2014-04-22,22,4.0
2014-04-23,27,4.9
2014-04-24,40,7.2
2014-04-25,17,3.0
2014-04-26,22,4.0
2014-04-27,15,2.7
2014-04-28,39,7.0
2014-04-29,28,5.0
2014-04-30,31,5.6
2014-05-01,44,7.9
2014-05-02,43,7.7
2014-05-03,54,10.5
2014-05-04,34,6.1
2014-05-05,27,4.8
2014-05-06,17,3.0
2014-05-07,28,5.1
2014-05-08,37,6.6
2014-05-09,24,4.3
2014-05-10,31,5.5
2014-05-11,26,4.6
2014-05-12,36,6.5
2014-05-13,29,5.3
2014-05-14,33,6.0
2014-05-15,38,6.8
2014-05-16,35,6.3
2014-05-17,28,5.1
2014-05-18,28,5.1
2014-05-19,37,6.7
2014-05-20,29,5.2
2014-05-21,27,4.9
2014-05-22,52,9.7
2014-05-23,51,9.1
2014-05-24,39,7.0
2014-05-25,48,8.6
2014-05-26,29,5.3
2014-05-27,23,4.1
2014-05-28,21,3.7
2014-05-29,23,4.2
2014-05-30,33,5.9
2014-05-31,44,8.0
2014-06-01,45,8.1
2014-06-02,49,8.9
2014-06-03,47,8.4
2014-06-04,21,3.7
2014-06-05,6,1.0
2014-06-06,26,4.6
2014-06-07,19,3.5
2014-06-08,11,1.9
2014-06-09,32,5.8
2014-06-10,36,6.5
2014-06-11,17,3.0
2014-06-12,15,2.7
2014-06-13,7,1.2
2014-06-14,0,0.0
2014-06-15,12,2.2
2014-06-16,6,1.0
2014-06-17,2,0.3
2014-06-18,18,3.3
2014-06-19,11,2.0
2014-06-20,11,1.9
2014-06-21,17,3.0
2014-06-22,11,2.0
2014-06-23,14,2.5
2014-06-24,18,3.2
2014-06-25,12,2.1
2014-06-26,0,0.0
2014-06-27,7,1.3
2014-06-28,7,1.2
2014-06-29,8,1.4
2014-06-30,10,1.8
2014-07-01,17,3.0
2014-07-02,22,4.0
2014-07-03,14,2.6
2014-07-04,24,4.3
2014-07-05,28,5.0
2014-07-06,12,2.2
2014-07-07,24,4.3
2014-07-08,23,4.1
2014-07-09,28,5.0
2014-07-10,19,3.5
2014-07-11,15,2.7
2014-07-12,17,3.0
2014-07-13,23,4.2
2014-07-14,32,5.7
2014-07-15,36,6.4
2014-07-16,61,14.5
2014-07-17,62,15.2
2014-07-18,55,11.4
2014-07-19,37,6.7
2014-07-20,21,3.7
2014-07-21,21,3.8
2014-07-22,23,4.2
2014-07-23,7,1.2
2014-07-24,4,0.8
2014-07-25,15,2.7
2014-07-26,30,5.4
2014-07-27,52,9.7
2014-07-28,22,4.0
2014-07-29,16,2.9
2014-07-30,26,4.6
2014-07-31,36,6.4
2014-08-01,40,7.2
2014-08-02,18,3.2
2014-08-03,23,4.1
2014-08-04,55,11.5
2014-08-05,77,23.1
2014-08-06,69,18.6
2014-08-07,58,13.0
2014-08-08,63,15.4
2014-08-09,55,11.1
2014-08-10,33,6.0
2014-08-11,14,2.5
2014-08-12,17,3.1
2014-08-13,10,1.8
2014-08-14,10,1.8
2014-08-15,19,3.4
2014-08-16,22,3.9
2014-08-17,9,1.7
2014-08-18,11,2.0
2014-08-19,17,3.0
2014-08-20,32,5.8
2014-08-21,27,4.9
2014-08-22,17,3.0
2014-08-23,21,3.7
2014-08-24,25,4.5
2014-08-25,20,3.6
2014-08-26,24,4.4
2014-08-27,19,3.5
2014-08-28,37,6.7
2014-08-29,24,4.4
2014-08-30,11,2.0
2014-08-31,16,2.9
2014-09-01,27,4.8
2014-09-02,23,4.1
2014-09-03,37,6.7
2014-09-04,11,2.0
2014-09-05,19,3.4
2014-09-06,19,3.4
2014-09-07,26,4.6
2014-09-08,13,2.3
2014-09-09,53,10.1
2014-09-10,53,10.2
2014-09-11,28,5.0
2014-09-12,22,4.0
2014-09-13,27,4.9
2014-09-14,53,10.4
2014-09-15,105,37.3
2014-09-16,115,41.3
2014-09-17,84,27.0
2014-09-18,181,98.0
2014-09-19,55,11.1
2014-09-20,29,5.2
2014-09-21,73,20.7
2014-09-22,148,54.5
2014-09-23,171,83.5
2014-09-24,126,45.7
2014-09-25,21,3.8
2014-09-26,0,0.0
2014-09-27,5,0.9
2014-09-28,38,6.9
2014-09-29,42,7.5
2014-09-30,18,3.3
2014-10-01,0,-1.2
2014-10-02,13,2.3
2014-10-03,22,3.9
2014-10-04,27,4.9
2014-10-05,19,3.4
2014-10-06,20,3.6
2014-10-07,16,2.8
2014-10-08,11,2.0
2014-10-09,3,0.6
2014-10-10,19,3.4
2014-10-11,16,2.9
2014-10-12,0,-0.4
2014-10-13,3,0.6
2014-10-14,22,3.9
2014-10-15,7,1.3
2014-10-16,22,4.0
2014-10-17,43,7.7
2014-10-18,53,10.0
2014-10-19,48,8.7
2014-10-20,10,1.8
2014-10-21,1,0.2
2014-10-22,19,3.5
2014-10-23,12,2.1
2014-10-24,,5.777778
2014-10-27,,6.5
2014-10-28,52,9.6
2014-10-29,53,10.4
2014-10-30,62,14.8
2014-10-31,29,5.2
2014-11-01,12,2.2
2014-11-02,52,9.5
2014-11-03,62,15.2
2014-11-04,58,12.6
2014-11-05,55,11.1
2014-11-06,57,12.2
2014-11-07,57,12.2
2014-11-08,58,12.9
2014-11-09,47,8.5
2014-11-10,44,8.0
2014-11-11,46,8.2
2014-11-12,44,8.0
2014-11-13,31,5.5
2014-11-14,14,2.5
2014-11-15,34,6.2
2014-11-16,34,6.1
2014-11-17,65,16.7
2014-11-18,71,20.0
2014-11-19,61,14.6
2014-11-20,51,9.3
2014-11-21,45,8.1
2014-11-22,20,3.6
2014-11-23,54,10.8
2014-11-24,70,19.2
2014-11-25,81,25.4
2014-11-26,76,22.5
2014-11-27,52,9.8
2014-11-28,19,3.4
2014-11-29,29,5.3
2014-11-30,31,5.5
2014-12-01,51,9.2
2014-12-02,52,9.7
2014-12-03,38,6.9
2014-12-04,57,12.2
2014-12-05,64,16.3
2014-12-06,47,8.4
2014-12-07,74,21.5
2014-12-08,89,29.4
2014-12-09,96,33.0
2014-12-10,68,18.2
2014-12-11,14,2.5
2014-12-12,12,2.2
2014-12-13,55,11.3
2014-12-14,57,12.5
2014-12-15,41,7.3
2014-12-16,53,10.1
2014-12-17,48,8.6
2014-12-18,55,11.4
2014-12-19,40,7.2
2014-12-20,16,2.9
2014-12-21,12,2.2
2014-12-22,58,12.9
2014-12-23,67,17.7
2014-12-24,53,10.1
2014-12-25,13,2.3
2014-12-26,34,6.2
2014-12-27,81,25.0
